conversation_id,customer_tweet_id,customer_text,customer_created_at,depth,brand_tweet_ids,brand_reply_text,brand_first_reply_at,n_brand_replies,reply_word_count,is_deflection,deflection_only,conv_max_depth,customer_thanked_after,is_thread_opener,split,has_exact_twin_in_history
397454,453080,"@hulu_support I'll try the steps on my tablet, thanks!",2017-12-01 04:31:16+00:00,2,453082,@222493 Sounds good! Let us know if we can be any further assistance. 😉,2017-12-01 16:47:28+00:00,1,13,False,False,4,True,False,gold_pool,False
397454,453081,"Hulu is such a laggy disaster for me. Is it @196577 or @115940 ? Ive restarted, uninstalled and used in browser and app.",2017-11-30 20:13:34+00:00,0,453079,"@222493 Sorry to hear about the trouble! We're here to help as well. Aside from our site, which device are you using? Do you ever get an error message? Do you notice it more with any particular content? In the meantime, give these a try for your PC: https://t.co/6xNmexfdiX",2017-11-30 22:40:37+00:00,1,53,False,False,4,True,True,gold_pool,False
397456,453086,"@hulu_support I have the student Spotify/Hulu combo but I can't access my Hulu account anymore. It wants me to sign-up for a free trial. Spotify is working just fine, though, so my payment must not be the issue. HELP.",2017-11-30 19:58:18+00:00,0,453085,"@222494 Hi, Delaney! Sorry to hear this, but we're happy to help! Please try double-checking your account setting via these steps: https://t.co/tdNVklLuEI. If all looks good, call or chat us so we can take a closer look on our end: https://t.co/6YdK7bvQN7.",2017-11-30 22:28:53+00:00,1,49,False,False,1,False,True,gold_pool,False
397458,453088,Beware while using @115940 I was watching the good doctor and a BJ’s commercial was played. At the moment the commercial finished my browser opened on the BJ’s website. I don’t want @115940 opening my browser.,2017-11-30 19:43:50+00:00,0,453087,"@222495 Oh no! That shouldn't be happening. It may be possible that the ad was inadvertantly clicked, but if the issue persists, please try some basic troubleshooting: https://t.co/6xNmexfdiX. If those steps don't help, contact us via phone/chat: https://t.co/6YdK7bvQN7.",2017-11-30 22:28:10+00:00,1,47,False,False,1,False,True,gold_pool,False
397461,453091,@115940 @hulu_support where is the latest episode of Empire? 😭😭😭,2017-11-30 18:30:04+00:00,0,453089,"@222496 Apologies, Sam! It took a bit longer than usual to get the Lyons all in one room. The episode is live now: https://t.co/3hYIXFIT24. Happy streaming!",2017-11-30 22:26:08+00:00,1,29,False,False,2,True,True,gold_pool,False
71650,92902,@136112 @hulu_support My brother in law had this happen last week. It's not fixed yet.,2017-11-30 19:56:18+00:00,1,453092,"@222497 Sorry to hear about this, Dustin! If your brother-in-law hasn't had a chance yet, we would recommend having him call/chat us so we can take a closer look on our end: https://t.co/6YdK7bvQN7.",2017-11-30 22:25:42+00:00,1,40,False,False,2,False,False,gold_pool,False
397473,453094,"@hulu_support Thanks for getting back to me. It’s been going on for quite a while, mostly when I’ve tried watching SVU ... otherwise keep up the great work.",2017-11-30 22:36:25+00:00,3,453096,"@222498 We definitely hear you, Alanna, and rest assured we're working on fix. We appreciate the kind words and if you have any additional questions/updates for us, please keep us posted!",2017-11-30 23:59:59+00:00,1,33,False,False,5,False,False,gold_pool,False
397473,453095,@115940 The ad/commercial for whatever new Google phone is out crashes everything. Ugh 😤🤯,2017-11-30 17:11:47+00:00,1,453093,"@222498 Hey there! We're very sorry to hear about the trouble – we know how that can be frustrating! It appears that you are experiencing an issue that's currently being investigated by our team. We don't have a resolution yet, but we hope to have a more permanent fix soon.",2017-11-30 22:23:59+00:00,1,52,False,False,5,True,False,gold_pool,False
397475,453104,"@115940 why tf is half of ""The Good Doctor"" season missing???? Tell me why I pay $11 a month for this ??😤😡😡🤔🤔🤔",2017-11-30 18:28:47+00:00,0,453103,"@222499 Sorry for any disappointment, Amalia! We have the streaming rights to the 5 latest episodes to air of the series at one time, plus the pilot. We'll definitely share the interest in seeing the full season.",2017-11-30 22:22:48+00:00,1,38,False,False,1,False,True,gold_pool,False
397477,453106,@115940 we are SOOO upset @14528 was removed from your streaming options. It’s my son’s favorite show and one of the only ones we allow him to watch since it’s educational. Can you consider bringing it back? #sadday,2017-11-30 19:40:50+00:00,0,453105,"@222500 Hey there, Maggie. Thanks for reaching out. Oh no--that shouldn't be! We have select episodes from seasons 35-40 available: https://t.co/DQdwB0bqAv. Not seeing them? If so, which device do you and your son use to stream?",2017-11-30 22:19:56+00:00,1,42,False,False,1,False,True,gold_pool,False
397480,453109,"Omg does anyone else find @115940 impossible to navigate now? If it ain’t broke, don’t fix it. Sheesh",2017-11-30 19:24:07+00:00,0,453107,"@185401 We'll be sure to share the feedback with our team, Maritza. Since there is a new navigation, we'd recommend checking out: https://t.co/reT8R7w2rr to see where everything now lives. If there is anything in particular we can point you towards, we're here to help!",2017-11-30 22:19:55+00:00,1,50,False,False,2,True,True,gold_pool,False
397483,453112,@115940 not to be a bitch but i pay good money for your service and i feel i should be able to watch Daria commerical free whenever i want... ??? yeah???,2017-11-30 19:36:22+00:00,0,453110,"@222501 Hi, Melissa. We definitely hear ya--sadly our streaming rights to Daria expired as of earlier this year, but we'll be sure to share the interest in re-adding it again for the future!",2017-11-30 22:17:02+00:00,1,36,False,False,2,False,True,gold_pool,False
397486,453115,"When will Life on the Murder Scene, the My Chemical Romance documentary that is a rich piece of American film history, be available on streaming services? @115940 @116602 care to speak on this?",2017-11-30 19:37:53+00:00,0,453113,"@222502 Hey, Kim! Great suggestion--while we don't currently have the streaming rights, we'll be sure to share the interest in adding Life on the Murder Scene with our content team!",2017-11-30 22:14:32+00:00,1,33,False,False,2,False,True,gold_pool,False
398709,454465,"@hulu_support I will get that error code 300 message fairly often but usually after a few tries, Video will play. Today I must’ve hit retry 50 times &amp; still nothing would play. I can watch any other service with HDMI &amp; my iPad w/the TV. Hulu’s the only one I can’t. Thx!",2017-12-01 01:22:20+00:00,2,454467,"@190637 Thanks, Mike! If that behavior continues after working through the steps we shared previously, definitely follow up here: https://t.co/6YdK7bvQN7 with the content affected so our team can investigate. Watch: https://t.co/3QBTRXrcxt for HDMI updates.",2017-12-01 03:21:33+00:00,1,40,False,False,4,True,False,gold_pool,False
398709,454466,@hulu_support Hi-are their plans to make Hulu compatible with HDMI cables? The app is down again on my Sony Blu-Ray so I wish I could hook my iPad up to the TV to watch but can’t because video won’t work when hooked to TV with HDMI.,2017-11-30 21:15:50+00:00,0,454464,"@190637 Hey, Mike. Sorry--no news at this time regarding HDMI mirroring, but we'll continue to share the interest. What behavior are you running into on your Sony Blu-Ray player? For now, please try out: https://t.co/HXpLyTU79x.",2017-11-30 23:11:44+00:00,1,41,False,False,4,True,True,gold_pool,False
398715,454470,"@222853 @222854 And it recently hit @115940, but the aspect ratio is cropped so that makes it pretty useless.",2017-11-30 20:14:59+00:00,4,454469,"@222852 Hi, Matt! We've reached out to our team to see if we can make Their Finest available in the 2.39:1 widescreen aspect ratio. Hope this helps, but if there is anything additional we can do to assist, let us know.",2017-11-30 23:11:08+00:00,1,44,False,False,5,False,False,gold_pool,False
398717,454476,"@hulu_support Using firestick and Hulu shuts down after 10 - 15 minutes. Restart it, does the same thing. Happening on all my tvs. Never had this issue before.",2017-11-30 20:49:07+00:00,0,454475,"@222855 Sorry to hear you're running into trouble again! In case you haven't tried them previously, give these troubleshooting steps a shot: https://t.co/TR6ei0cnf1. If our app continues to misbehave, we'd love to take a closer look. Give us a call/chat: https://t.co/6YdK7bvQN7",2017-11-30 23:08:02+00:00,1,51,False,False,1,False,True,gold_pool,False
398719,454478,@115940  when is s4 of @222857 going to be available?,2017-11-30 21:14:17+00:00,0,454477,"@222856 Good news, Lindz! We can confirm season 4 of Younger will be available on Hulu starting December 12: https://t.co/WOf5waon9G. Please be sure to keep the show on your Watchlist/My Stuff for notifications!",2017-11-30 23:06:19+00:00,1,37,False,False,1,False,True,gold_pool,False
398721,454480,"@hulu_support can't login to my account. Called Hulu and sprint, nothing solved",2017-11-30 20:09:20+00:00,0,454479,"@222858 We're sorry to hear about the trouble, Steve! What happens when you try to login? Are you seeing any error messages? Let us know more details so we can better assist. 👍🏻",2017-11-30 23:00:09+00:00,1,33,False,False,1,False,True,gold_pool,False
398723,454482,@hulu_support Do you offer 4K streaming? If yes via the Amazon Fire Tv device or built in app on Samsung tv? Thx,2017-11-30 20:05:26+00:00,0,454481,"@142965 Hey Bob! 4K isn't available on these devices, but we'll definitely let our team know of your interest. If you have any other requests don't hesitate to tweet us!",2017-11-30 22:58:00+00:00,1,33,False,False,1,False,True,gold_pool,False
398726,454484,@hulu_support Just want to let you know that my internet and WiFi connection works fine and there is no problem. Only Hulu app have this issue. My problem is the streaming proses and the loading take time and its repeatedly. It’s really ruins my entertainment.,2017-11-30 20:42:44+00:00,1,454483,"@222859 We appreciate you reaching out and would be more than happy to see how we can help. While the connection may not be an issue, we'd like to work through: https://t.co/HXpLyTU79x. Let us know what device this is on and if it there is any difference on wifi &amp; hardwired.",2017-11-30 22:57:45+00:00,1,55,False,False,5,False,False,gold_pool,False
398728,454498,"@hulu_support I have the Spotify+Student Discount and had linked it with Hulu about a month ago.
Now it tells me I don't have the subscription anymore.
I tried to activate it again but it says it's troubleshooting. What do I do?",2017-11-30 20:00:03+00:00,0,454497,@144908 Hey Maggie! We recommend reaching out to Spotify directly: https://t.co/C6Q6noaMJ5 so they can verify your eligibility. If you continue to run into difficulty: https://t.co/6YdK7bvQN7.,2017-11-30 22:55:32+00:00,1,31,False,False,1,False,True,gold_pool,False
399840,455668,"@hulu_support Yeah, that didn't work. None of that did. :(.  Sorry I didn't reply sooner. Netflix wasn't having these issues.... sorry for cheating on you....  Any other suggestions?",2017-11-30 22:38:57+00:00,2,455667,"@223171 Sorry to hear those didn't do the trick! Please also be sure to try a quick reboot of your PS4 and modem/router. If no change, please call or chat us so we may take a closer look on our end: https://t.co/6YdK7bvQN7.",2017-11-30 23:55:39+00:00,1,47,False,False,3,False,False,gold_pool,False
399840,455670,"@hulu_support so, every time I try to play a Hulu original on my PS4, it will play for 5 seconds, then buffer for 10-20 seconds. Just now realizing it's only Hulu originals. (Idk why) but future man, and runaways will play, but in 5 sec increments. Is there a fix?",2017-11-28 22:56:12+00:00,0,455669,"@223171 Hmm... That's definitely odd! Apologies for the trouble, Tony. Let us know if these steps: https://t.co/jo8RWfepy3 help.",2017-11-28 23:10:28+00:00,1,22,False,False,3,False,True,gold_pool,False
399851,455681,@115940 been waiting 20mins for empire to load and play with no problems .. Rebooted my phone twice... #shitty,2017-11-30 22:01:29+00:00,0,455680,"@128369 We're sorry to hear about the trouble! Are you unable to locate the episode, or are you receiving a blank screen once it's selected? Try: https://t.co/bKrKTfspC1. Any improvement?",2017-11-30 23:37:09+00:00,1,34,False,False,1,False,True,gold_pool,False
399853,455683,Ok @115940 gotta stop playing and just upload the rest of @136759,2017-11-30 21:48:09+00:00,0,455682,"@223173 Hang in there! New episodes are posted on Tuesdays, but we'll share your interest in seeing an all-at-once release in the future. 👍🏻",2017-11-30 23:33:14+00:00,1,26,False,False,1,False,True,gold_pool,False
399855,455685,"The new interface for @115940 on @129764 is terrible!!!!! Not user friendly whatsoever. I get that you’re trying to make it look “cool” or whatever, but I’d much rather have a user friendly layout than neon lighting 🙄",2017-11-30 22:02:09+00:00,0,455684,"@223174 Sorry to hear you're not a fan thus far, Rachel! We are making enhancements based on viewer recommendations (https://t.co/vIaXcS3oNC) so we'll be sure to share your feedback. Is there anything else we can help with?",2017-11-30 23:31:29+00:00,1,41,False,False,1,False,True,gold_pool,False
399859,455687,"@hulu_support It happened on the most recent episode of The Profit, and ""up next"" was a show I've never even watched.. hopefully it was a one-time thing. Haven't watched anything else yet. Thank you for responding!",2017-12-01 00:37:15+00:00,2,455689,"@223175 Thanks for that information! If the issue continues, let us know which device you use to stream on, and we'll go from there. We'll keep an eye out for other reports in the meantime.",2017-12-01 02:13:55+00:00,1,37,False,False,3,False,False,gold_pool,False
399859,455688,"What is happening?! @115940 is counting down ""up next"" for 10 minutes now?! Nope. Not ok. Not even a little bit ok.",2017-11-30 21:59:40+00:00,0,455686,"@223175 Hmm... That does seem a bit excessive. What device are you using, Jackie? Is this affecting all content, or just a specific episode? We're happy to look into this further!",2017-11-30 23:29:51+00:00,1,32,False,False,3,True,True,gold_pool,False
399861,455691,When will all of @12168 be on @116602 or @115940 😩,2017-11-30 21:39:46+00:00,0,455690,"@223176 We're able to stream episodes from the current season the day after they air, Leandra! You can watch last night's directly here: https://t.co/1X3lJZ59CN or through any of our supported devices. Let us know if there is anything else we can answer for you. 💚",2017-11-30 23:29:36+00:00,1,49,False,False,1,False,True,gold_pool,False
399865,455693,@hulu_support Thank u! I thought you guys updated the episodes as they’re aired cause that’s how I catch up on other shows but I’ve been wondering about @223178 &amp; also @21170 #faves,2017-12-01 00:17:02+00:00,2,455695,"@223177 You're welcome! Our streaming rights vary across content. For Law &amp; Order: SVU, new episodes are posted next-day. Let us know if you have any additional questions! We'll be here.",2017-12-01 01:40:23+00:00,1,34,False,False,3,False,False,gold_pool,False
399865,455694,@115940 when will Blue Bloods new season that’s airing now be on Hulu?? I’m dying here! 🤪,2017-11-30 21:10:36+00:00,0,455692,"@223177 Hey there! In the past, we've been able to offer the latest season at some point after it has finished airing. Add to Watchlist/My Stuff and we'll keep you updated!",2017-11-30 23:26:04+00:00,1,34,False,False,3,False,True,gold_pool,False
399867,455697,@hulu_support Just discovered that Hulu doesn't offer surround sound on its streams! I was on the fence about keeping it after my trial but this made my decision for me. How can you now have surround sound!?!,2017-11-30 21:06:09+00:00,0,455696,"@223179 Sorry for any disappointment, Jason. This isn't available at the moment, but rest assured we'll let our developers know you would like to see this implemented in future updates. Please let us know if there is anything else we can assist with.",2017-11-30 23:24:05+00:00,1,45,False,False,1,False,True,gold_pool,False
399871,455699,"@hulu_support I did not get a reply email, i signed up for hulu with facebook, and do not have an email associated with it. (I don't know why). My credit card was charged on the 17th. FWIW, I am also having trouble getting into youtube. My facebook account is Padraic Murphy.",2017-11-30 21:37:33+00:00,2,455698,"@223180 Hey, Patrick. We'd like to take a closer look at what might be going on with your login information. Please give us a call from the number on the following page (listed at the bottom in blue): https://t.co/LkhXOWWq74.",2017-11-30 23:22:57+00:00,1,43,False,False,3,False,False,gold_pool,False
399871,455701,"@hulu_support This is the third day in a row that I have not been able to log in to hulu, either on my roku or chromebook. Please help",2017-11-29 21:42:20+00:00,0,455700,"@223180 Yikes! Thanks for reaching out about this, Patrick. Let's try unplugging power from your network and devices for a couple minutes, then a password reset: https://t.co/LkhXOWWq74. Let us know if the steps above don't fix it, or you don't receive the password reset email.",2017-11-29 22:11:57+00:00,1,51,False,False,3,False,True,gold_pool,False
394863,455703,"@hulu_support How f’ing ignorant are you people?  This is equal access demand from your customer, not a f’ing feature REQUEST!! Give us a release date!",2017-12-01 12:19:29+00:00,3,455704,"@223181 Apologies, Allen! We are sensitive to the needs of our visually impaired users, and we are continually working to improve the accessibility of our interface.",2017-12-01 22:01:54+00:00,1,26,False,False,5,False,False,gold_pool,False
394863,450318,@hulu_support @1760 When will you provide audio descriptions for that!,2017-11-30 21:31:59+00:00,1,455702,"@223181 We'll be sure to express the interest in audio descriptions in the future! While we can't make any promises, we're always working on making improvements our viewers would like to see. Feel free to also add the request here: https://t.co/n4qDfJdbFR. Hope this helps!",2017-11-30 23:21:21+00:00,1,50,False,False,5,False,False,gold_pool,False
399879,455708,"@hulu_support I've got this message all day trying to watch on xbox one...wasting a whole day of my 7 day trial, do I get an extra day now? https://t.co/qVW6viuy8l",2017-11-30 21:36:24+00:00,0,455707,"@221905 Sorry to hear this! We haven't received similar reports on Xbox One, but we'd be happy to help! Please try turning off/unplugging your Xbox One+modem/router for a quick minute or 2 &amp; restarting along with: https://t.co/Vhwt8NxkrE. Any change after?",2017-11-30 23:20:22+00:00,1,48,False,False,2,False,True,gold_pool,False
399889,455711,"@hulu_support It’s still happening, I reset my router and I tried turning my Xbox on and off and disconnected it from the WiFi. Do you guys know of anybody else that is dealing with the problem?",2017-11-30 23:52:00+00:00,2,455713,"@223182 Does that error appear for all content you select, or does it only appear for a particular episode? Try: https://t.co/Vhwt8NxkrE for Xbox One and these: https://t.co/QpG0y65PvC for 360. Any improvement?",2017-12-01 01:16:08+00:00,1,37,False,False,9,False,False,gold_pool,False
399889,455714,@hulu_support It happens on everything I watch and it seems to work fine for a small while after I do something but the error always pops up,2017-12-01 02:19:15+00:00,4,455715,"@223182 Is this on Xbox 360 or Xbox One? Please also double-check to ensure your speeds our meeting our requirements: https://t.co/8x1k3V3gxT. Also, is hardwiring the device via Ethernet cable possible for comparison purposes?",2017-12-01 04:59:20+00:00,1,37,False,False,9,False,False,gold_pool,False
399889,455716,"@hulu_support 360, and no",2017-12-01 05:00:37+00:00,6,455717,"@223182 Thanks for clarifying. It's possible you may be running into a known issue we're looking into. In order for us to confirm/deny, we kindly ask that you share a photo of the error message with us. Thanks in advance!",2017-12-01 19:07:06+00:00,1,43,False,False,9,False,False,gold_pool,False
401133,457243,@hulu_support I see. Maybe we can get a NBC feed from network or another station?,2017-12-01 01:33:35+00:00,2,457245,"@223565 Unfortunately, this wouldn't be an option this case, but we do hear where you're coming from. Rest assured we've shared the feedback regarding this with the appropriate team.",2017-12-01 02:08:30+00:00,1,32,False,False,4,False,False,gold_pool,False
401133,457244,"@hulu_support is there any reason I have been getting a “playback error” when trying to watch @21106 live? Everything else works fine, but this one channel. Weeks of this.",2017-11-30 23:17:56+00:00,0,457242,"@223565 Apologies! Unfortunately, this is a known issue we're looking into with this NBC station. At this time we don't have an ETA on a fix, but our team is working on it. We're sorry for any inconvenience and thanks for bearing with us.",2017-12-01 00:36:11+00:00,1,47,False,False,4,False,True,gold_pool,False
401135,457248,@115940 having trouble managing my DVR. How can I get some answers?,2017-11-30 22:56:29+00:00,0,457247,"@223567 Hey Steven! What kind of trouble are you having, and on what device? For now, this article may prove helpful: https://t.co/aLzDvfBwEu.",2017-12-01 00:32:37+00:00,1,25,False,False,1,False,True,gold_pool,False
401139,457251,Ok @hulu_support live tv play for 3 mins then stops I has restarted the computer and it’s still messed up. Why must I tweet you every week ?,2017-11-30 23:08:28+00:00,0,457250,"@223569 Sorry to hear this, Ben! Are you getting a specific error message and is this happening with all channels or a specific channel? For now please be sure to try out: https://t.co/6xNmexfdiX.",2017-12-01 00:28:27+00:00,1,36,False,False,1,False,True,gold_pool,False
401141,457253,"@hulu_support None of my @126452 shows set to record are saving to the DVR, namely @21050 and @21051. Is this a bug you’re working on? Thanks",2017-11-30 23:03:46+00:00,0,457252,"@124975 Sorry about that, Christian! This does sound like something we're looking into. Please follow up with us here: https://t.co/6YdK7bvQN7 so we can gather more details. 👍🏻",2017-12-01 00:28:22+00:00,1,30,False,False,1,False,True,gold_pool,False
401144,457256,"I really hope you @115940 renew #HarlotsonHulu @21187 
I need a second season",2017-11-30 23:03:43+00:00,0,457254,"@223570 Season 2 is in the works, Serena: https://t.co/3J17g9QecY! Make sure you keep the ladies in your Watchlist/My Stuff for all updates. 💚",2017-12-01 00:26:30+00:00,1,26,False,False,2,False,True,gold_pool,False
401146,457258,@115940 I’ve reset my password like 20 times and haven’t received a link via email. Please assist,2017-11-30 23:06:56+00:00,0,457257,"@223571 Oh no! Sorry for the trouble accessing your account. We'd definitely like to help you get back in. To make sure you've got the correct account information, please give us a call with your billing zip code and email address at the number here: https://t.co/LkhXOWWq74",2017-12-01 00:15:33+00:00,1,51,False,False,1,False,True,gold_pool,False
401149,457261,@hulu_support PLEASE🙏😊 https://t.co/Yb51vLYSQx,2017-11-30 22:42:32+00:00,0,457259,"@223572 Great suggestion, Caitlin. We'll be sure to share the interest in adding SpongeBob SquarePants and Henry Danger with our content team! 😊",2017-12-01 00:09:01+00:00,1,23,False,False,2,True,True,gold_pool,False
401151,457263,So yesterday I thought I had canceled my @115940 account but was still charged today for another month which overdrafted my account $30 so now I’m about -$40 in the hole 😊 and they won’t refund me 😊😊😊😊😊,2017-11-30 22:57:04+00:00,0,457262,"@223573 Sorry for any frustration! We can't make any guarantees, but if you reach back out: https://t.co/6YdK7bvQN7 we'd be happy to see if we have any options available for you.",2017-12-01 00:02:48+00:00,1,35,False,False,1,False,True,gold_pool,False
401157,457265,@hulu_support So this is for the Hulu live TV. It shows up live at the time it's on from 8-10pm. If I try to watch it in my dvr it won't show up until the next morning even though it's set to record and under my stuff. Is this a licensing issue,2017-12-01 00:09:12+00:00,2,457267,"@223574 Got it. Thanks for that info, Trey. We do receive WWE Smackdown next-day, but if you record it the content should populate in your DVR. If you head to Manage DVR, do you see the ep recording? What device is in use? We want to make sure we're on the same page.",2017-12-01 01:45:09+00:00,1,55,False,False,5,False,False,gold_pool,False
401157,457268,@hulu_support I'm using a roku premier plus. Smackdown does record but it won't show up in my dvr until the next morning even though it was set up to record the night before,2017-12-01 22:55:15+00:00,4,457269,"@223574 Thanks! We appreciate you working with us on this. The time it takes to appear in your DVR can vary for a number of reasons, so we'll share your report with our developers. Let us know if what's showing up in your DVR doesn't seem to be a recording of the live stream.",2017-12-01 23:11:50+00:00,1,57,False,False,5,False,False,gold_pool,False
401157,457266,@hulu_support how come wwe Smackdown doesn't go into my dvr immediately if I set it to record? I have to wait till the next day to watch it,2017-11-30 21:41:54+00:00,0,457264,"@223574 Hey, Trey! We're sorry to hear about the trouble with recording content. Is Smackdown showing up in your DVR after a delay, or not at all? We can look into this when we get your response.",2017-11-30 23:59:52+00:00,1,38,False,False,5,False,True,gold_pool,False
402482,458811,"@hulu_support I keep receiving error code 500.  I CAN access my account, my internet is working and my bill isn't due til next week...what's going on?",2017-11-30 23:37:16+00:00,0,458810,"@223965 Sorry to hear about this, Darius! Let's get you back to streaming---which device do you use when you run into this error? Does it appear the moment you select a show? For now, please try a quick device+modem reboot: https://t.co/HXpLyTU79x. Any change?",2017-12-01 00:58:47+00:00,1,49,False,False,1,False,True,gold_pool,False
402485,458814,@hulu_support hi my hulu isnt working and its not giving my any details as to why,2017-11-30 23:44:06+00:00,0,458812,"@223966 Oh no! Are you having trouble accessing your account, or streaming? If the latter, which device do you use? Is there any error message? For streaming issues, start with: https://t.co/HXpLyTU79x. If you're unable to access your account, call: https://t.co/LkhXOWWq74.",2017-12-01 00:55:45+00:00,1,47,False,False,2,True,True,gold_pool,False
402488,458817,@115940 @hulu_support when is episode 9 of @16840 getting put on hulu,2017-11-30 23:31:27+00:00,0,458815,@223967 Hey Trey! Episode 9 airs on December 4th (https://t.co/hfw1IyNf4p). We'll have it available next-day. Make sure the show added to your Watchlist/My Stuff to stay updated. 👍🏻,2017-12-01 00:54:15+00:00,1,33,False,False,2,True,True,gold_pool,False
402496,458819,@hulu_support My Vizio TV,2017-12-01 01:59:38+00:00,2,458821,"@223968 Thank you! Can you describe the issue a bit? Are you not able to log in? Is the app not loading? If the app is not loading, give these a try: https://t.co/HXpLyTU79x. If you're not able to login, try resetting your password, or give us a call: https://t.co/LkhXOWWq74.",2017-12-01 04:48:21+00:00,1,56,False,False,5,False,False,gold_pool,False
402496,458822,@hulu_support I need answers ASAP,2017-12-01 17:34:15+00:00,4,458825,"@223968 We'd love to provide those answers, but we don't have access to your account details here on Twitter. Not to worry though! Call the number on this page and the advocate you connect with will take it from there: https://t.co/LkhXOWWq74.",2017-12-01 19:28:57+00:00,1,46,False,False,5,False,False,gold_pool,False
402496,458820,@hulu_support I need answers on why y’all charged me $30 but I c any get on Hulu account.,2017-11-30 23:39:50+00:00,0,458818,"@223968 That shouldn't be! We're happy to help--which device are you using to stream and are you getting any kind of login error messages? The more details you can provide, the better!",2017-12-01 00:54:01+00:00,1,35,False,False,5,False,True,gold_pool,False
402499,458827,@hulu_support Nvmmmm I managed to get it to workkkk,2017-11-30 23:39:40+00:00,1,458826,@223969 Phew! We're glad to hear all is well now. If there is anything else we can help with or if you have questions let us know. We're only a tweet away if you need us! 💚,2017-12-01 00:52:15+00:00,1,38,False,False,2,False,False,gold_pool,False
402501,458830,"Dear @115940 ,
 
Y’all starting to piss me off. Why can’t I stream y’all on my tv?! I’m missing out on several shows and having withdrawals. 

Love, 

A loyal customer",2017-11-30 23:34:04+00:00,0,458829,"@223970 Sorry to hear about this! We'd be more than happy to help out! Which brand of TV do you use to stream? Are you getting any error messages? Do you run into trouble with a specific ad perhaps? For now, please be sure to try: https://t.co/HXpLyTU79x. Any change after?",2017-12-01 00:51:57+00:00,1,54,False,False,1,False,True,gold_pool,False
402503,458832,"@hulu_support hello, I tweeted you about a linkage issue between the Apple TV 4 TV app and the Hulu update released on 11/20/18, have you been able to investigate it?",2017-11-30 23:18:27+00:00,0,458831,"@223971 Hey there! We're still looking into it. Were you able to connect with our phone/chat team to share the shows affected? If not, feel free to send them our way here. For now, we can also recommend using our Hulu app to access the shows.",2017-12-01 00:47:41+00:00,1,48,False,False,1,False,True,gold_pool,False
402505,458834,Why did my @115940 bill just double?,2017-11-30 23:24:22+00:00,0,458833,@223972 Sorry for any unexpected charges! Please contact our phone/live chat team so that we may take a closer look on our end: https://t.co/6YdK7bvQN7.,2017-12-01 00:45:47+00:00,1,28,False,False,1,False,True,gold_pool,False
403877,460317,@hulu_support Danielle got me taken care of and was so patient and kind!,2017-12-02 04:28:47+00:00,2,460319,"@224377 Awesome! That's what we love to hear. Apologies for the previous wait times, but we're glad to hear that Danielle resolved this for you! If you need anything else, we'll be here to support. #happystreaming 💚",2017-12-02 13:06:26+00:00,1,39,False,False,3,False,False,gold_pool,False
403877,460318,@115940 @hulu_support getting the “away from home” message while trying to watch on my Roku... in my home. Connected to the same network. Just started last night. Why?,2017-12-01 00:18:35+00:00,0,460315,"@224377 Apologies, Amy! Our team is looking into this behavior. Please follow up with us here: https://t.co/6YdK7bvQN7 whenever you have a moment to spare.",2017-12-01 01:50:28+00:00,1,27,False,False,3,False,True,gold_pool,False
403888,460321,"@hulu_support @115858 TV 4K, was trying to watch @21279 on @7147",2017-12-01 01:52:58+00:00,2,460323,@224378 Got it. Are you getting any kind of error messages with your local ABC station? Or are you running into buffering or a different kind of behavior?,2017-12-01 02:26:09+00:00,1,28,False,False,10,True,False,gold_pool,False
403888,460324,@hulu_support No,2017-12-01 02:27:36+00:00,4,460325,@224378 Got it. It might be the case that we don't have the live streaming rights to your local ABC affiliate at this time. Does ABC appear as on-demand only if you enter your ZIP here: https://t.co/rjjbP5u0Fj ?,2017-12-01 02:30:30+00:00,1,42,False,False,10,True,False,gold_pool,True
403888,460326,@hulu_support Seems to be issue. https://t.co/vvYKWxd8uv,2017-12-01 02:33:26+00:00,6,460327,"@224378 Sorry about that, Spike! Our team is working to add more affiliates across the country, so we'll be sure to share the interest in adding ABC 7 (WJLA) for the future!",2017-12-01 02:49:43+00:00,1,33,False,False,10,True,False,gold_pool,False
403888,460328,@hulu_support Can you add @224379?,2017-12-01 02:51:04+00:00,8,460329,@224378 We can certainly add the request to WJLA when sharing with our team. We take our viewer feedback seriously and are always working to make improvements. Feel free to also share any requests on: https://t.co/n4qDfJdbFR. Hope this helps!,2017-12-01 03:10:53+00:00,1,42,False,False,10,True,False,gold_pool,False
403888,460322,"@115940 why does your live feature suck in DC?  I tried you for 2 months, gonna have to go back to @115725 😏",2017-12-01 01:16:48+00:00,0,460320,"@224378 Oh no! We'd hate to see you go! Were you running into trouble with a certain channel? And which device do you use to stream?  Any error messages? For now, please be sure to check out: https://t.co/HXpLyTU79x.",2017-12-01 01:48:30+00:00,1,42,False,False,10,True,True,gold_pool,False
403894,460333,@hulu_support It took you two hrs to respond back and all you had to say was basically check your wireless connection 😡😡😡 bye Hulu! 😒,2017-12-01 03:30:56+00:00,4,460335,"@224380 We're sorry for the frustration and the delay! We'd like to take a look at things on our back end, and work through some troubleshooting steps with you 1:1. If you're up for it (we hope you are), please give us a call at the number here: https://t.co/LkhXOWWq74.",2017-12-01 15:29:26+00:00,1,56,False,False,5,False,False,gold_pool,False
