conversation_id,customer_tweet_id,customer_text,customer_created_at,depth,brand_tweet_ids,brand_reply_text,brand_first_reply_at,n_brand_replies,reply_word_count,is_deflection,deflection_only,conv_max_depth,customer_thanked_after,is_thread_opener,split,has_exact_twin_in_history,n_words,cluster,stratum,natural_weight,llm_suggested_intent,llm_suggested_confidence,llm_suggested_escalate,human_intent,human_escalate,human_escalation_reason,human_difficulty,human_ambiguous,human_notes,label_timestamp,seconds_spent,round
448559,509461,@hulu_support umm on the iphone and this kept popping up https://t.co/Z8db3bFFJq,2017-12-01 15:38:47+00:00,0,509460,"@237045 Apologies! Try deleting the app and reinstalling to ensure everything is up to date. If this still occurs, give us a call/chat so we can take a look: https://t.co/6YdK7bvQN7.",2017-12-01 22:06:43+00:00,1,34,False,False,1,False,True,gold_pool,False,11,4,core_proportional,0.013513513513513514,other,0.0,True,,,,,,,,,
2687783,2862210,Why do they have “KUWK” on Hulu but not Bad girls Club ? https://t.co/j1leNSAXDn,2017-11-27 22:36:23+00:00,0,2862209,"@795107 Sorry for any disappointment! We don't have the rights to stream Bad Girls Club right now, but we'll share your request!",2017-11-27 23:07:19+00:00,1,24,False,False,1,False,True,gold_pool,False,14,4,core_proportional,0.013513513513513514,other,0.0,True,,,,,,,,,
71648,92899,"@115940 What does this mean?!! Where's episodes 2, 3, and 4 of @136111 !!! https://t.co/cW9aeqqwIY",2017-11-30 06:54:05+00:00,0,92898,@136110 Our streaming rights for The Good Doctor allow us to post episode 1 as well as the last 5 episodes that have aired on TV. We're sorry for any frustration here and we'll express your interest in seeing the entire season added to our library.,2017-11-30 15:30:08+00:00,1,48,False,False,1,False,True,gold_pool,False,15,4,core_proportional,0.013513513513513514,other,0.0,True,,,,,,,,,
396006,451512,@115940 why are you like this https://t.co/ubEarYHQ15,2017-11-30 19:15:11+00:00,0,451511,@222069 Oh no! Sorry to hear of the trouble accessing your favorite shows. What device are you using? Notice an improvement after working through the following troubleshooting tips: https://t.co/HXpLyTU79x?,2017-11-30 21:49:59+00:00,1,32,False,False,1,False,True,gold_pool,False,7,4,core_proportional,0.013513513513513514,other,0.0,True,,,,,,,,,
403888,460326,@hulu_support Seems to be issue. https://t.co/vvYKWxd8uv,2017-12-01 02:33:26+00:00,6,460327,"@224378 Sorry about that, Spike! Our team is working to add more affiliates across the country, so we'll be sure to share the interest in adding ABC 7 (WJLA) for the future!",2017-12-01 02:49:43+00:00,1,33,False,False,10,True,False,gold_pool,False,6,4,core_proportional,0.013513513513513514,other,0.0,True,,,,,,,,,
2753817,2929261,@hulu_support Through amazon fire stick last night. I tried reaching out on the website last night but after hitting submit on my ticket it just spun and spun and wouldn’t submit. Hulu website also wouldn’t let me login to my account.,2017-11-29 17:24:50+00:00,4,2929262,"@347560 Gotcha—sorry about that! Try heading to My Stuff and accessing the episodes directly through there. If you still see ads, give us a call at the number listed here: https://t.co/LkhXOWWq74 and we'll be able to look into this further!",2017-11-29 17:41:44+00:00,1,45,False,False,6,True,False,gold_pool,False,41,9,core_proportional,0.013513513513513514,other,0.0,True,,,,,,,,,
2751824,2927270,@hulu_support Hi Hulu. My account page won't load and I need to manage some devices. Is it down or am I doing something wrong? https://t.co/bEtNnNU5eq,2017-11-29 03:30:20+00:00,0,2927269,"@809876 Our team is currently looking into this, Anna! If these steps don't help: https://t.co/6xNmexfdiX, you can call/chat us here: https://t.co/6YdK7bvQN7.",2017-11-29 04:38:33+00:00,1,29,False,False,1,False,True,gold_pool,False,25,9,core_proportional,0.013513513513513514,other,0.0,True,,,,,,,,,
2701125,2875741,@115940 I'm receiving a bogus error message that I cant watch Texans v. Ravens because of my location...I'm in my apartment where I registered the account. WTF.  help! #hulu  #broken,2017-11-28 02:20:39+00:00,0,2875740,"@251853 Sorry for the trouble, Andrew! If this happens again, a reboot of your device should fix this for you. We hope this helps!",2017-11-28 05:14:53+00:00,1,24,False,False,1,False,True,gold_pool,False,30,9,core_proportional,0.013513513513513514,other,0.0,True,,,,,,,,,
77447,99707,"@hulu_support hey i was looking for a key/legend defining what the various caption options referred to. most are self explanatory, except for the last one, with the scrolling letters..?",2017-11-30 13:45:27+00:00,0,99706,@137828 Good morning! What device are you using our app on? Would you mind sending us a screenshot/photo of the settings you're referring to so we're on the same page? Thanks in advance!,2017-11-30 17:11:27+00:00,1,36,False,False,1,False,True,gold_pool,False,29,9,core_proportional,0.013513513513513514,other,0.0,True,,,,,,,,,
2690854,2865302,"@hulu_support Thanks for the quick reply. It worked but with 1 trick. You have to turn off both the tv and WiFi router power sources... then turn the router back on and leave it sit for a while before returning power to the tv. Otherwise, it doesn't connect right if the tv gets power first. 😀",2017-11-28 13:45:36+00:00,2,2865304,@795850 We're glad to hear those tips got you back in action. Don't hesitate to tweet us if you need any assistance in the future.,2017-11-28 19:35:47+00:00,1,27,False,False,3,False,False,gold_pool,False,56,6,core_proportional,0.013513513513513514,other,0.0,True,,,,,,,,,
397454,453080,"@hulu_support I'll try the steps on my tablet, thanks!",2017-12-01 04:31:16+00:00,2,453082,@222493 Sounds good! Let us know if we can be any further assistance. 😉,2017-12-01 16:47:28+00:00,1,13,False,False,4,True,False,gold_pool,False,9,6,core_proportional,0.013513513513513514,other,0.9,True,,,,,,,,,
2751811,2927255,My Boyfriend and my roommate and I want to have a Battlestar Galactica new and old marathon but @116602 and @115940 does not have them 😢,2017-11-29 03:58:19+00:00,0,2927253,"@809872 Hi, Jacob! Hulu here. Viewers subscribed to: https://t.co/O9QhZdLbxw can watch the 2003 miniseries and all four seasons of the 2004 series. We'll share your interest in binge-watching the original series with Commander Adama and Commander Cain. 🌌💚",2017-11-29 04:42:39+00:00,1,42,False,False,4,True,True,gold_pool,False,26,0,core_proportional,0.013513513513513514,content_availability,0.95,False,,,,,,,,,
455745,517238,"@116602 I'm a loyal customer, so you've decided to raise my rate by 30%!  THAT'S AN INSANE INCREASE! Who is the marketing genius behind this one?  Hey @115940  - I smell blood in the water, need new customers?",2017-12-01 22:34:16+00:00,0,517237,"@239258 We'd be delighted to stream with you, Matt! If you'd like to give our service a spin, check out: https://t.co/AUphnoTgCr and https://t.co/LpKGrpgXye. 💚",2017-12-02 01:23:25+00:00,1,31,False,False,1,False,True,gold_pool,False,38,0,core_proportional,0.013513513513513514,account_and_billing_management,0.95,False,,,,,,,,,
71667,92917,"@hulu_support Thank you for responding. The main issue is that the new layout makes it more difficult to explore all the shows available. Instead it gives you what seems like the top ten in that category. Being a long time cord cutter, I know #Hulu has much more to offer.",2017-12-02 07:41:05+00:00,2,92919,"@136118 Hey, Darcie! Thanks for grabbing those specifics details for us. We've forwarded your input to our developers for review and consideration. It's valuable input from viewers like you which has transformed our service, so thanks for sending that over. 💚",2017-12-02 17:48:34+00:00,1,42,False,False,3,False,False,gold_pool,False,50,8,core_proportional,0.013513513513513514,app_interface_and_ux,0.95,False,,,,,,,,,
399871,455699,"@hulu_support I did not get a reply email, i signed up for hulu with facebook, and do not have an email associated with it. (I don't know why). My credit card was charged on the 17th. FWIW, I am also having trouble getting into youtube. My facebook account is Padraic Murphy.",2017-11-30 21:37:33+00:00,2,455698,"@223180 Hey, Patrick. We'd like to take a closer look at what might be going on with your login information. Please give us a call from the number on the following page (listed at the bottom in blue): https://t.co/LkhXOWWq74.",2017-11-30 23:22:57+00:00,1,43,False,False,3,False,False,gold_pool,False,51,9,rare_cluster,0.05,account_and_billing_management,0.9,False,,,,,,,,,
450080,511243,@hulu_support That would be awesome! Let me know if I need to dm my account info!,2017-12-02 03:23:20+00:00,10,511244,"@237505 Thanks for offering! We've been able to reproduce this on our end, as well as experiencing it ourselves. We appreciate the patience as our team is hard at work. 💚",2017-12-02 03:30:39+00:00,1,31,False,False,11,False,False,gold_pool,False,16,9,rare_cluster,0.05,other,0.8,True,,,,,,,,,
2766811,2943105,It would be hard for me to hate the new @115940 interface more. https://t.co/d2LbgsHmtQ,2017-11-29 06:33:54+00:00,0,2943103,"@813096 Hello, Dave! We're sorry to hear you're not a fan of our new UI so far, and we'd love to see how we can assist. What specifically do you not care for? Let us know any details, we'd love to help/share feedback with our team!",2017-11-29 14:14:36+00:00,1,51,False,False,2,False,True,gold_pool,False,14,4,rare_cluster,0.05,app_interface_and_ux,0.99,False,,,,,,,,,
2792744,2969303,@hulu_support this is what I keep getting! Why do you charge me for a full month each time when I constantly have issues? Help by retweeting https://t.co/a0cv48CRaE,2017-11-29 23:05:11+00:00,0,2969302,"@118784 We're sorry to hear that you're still running into trouble! It sounds like you have done everything within the scope of Hulu technical support. With that being said, shoot us a DM with your account email and zip code so we can investigate this further.",2017-11-30 00:11:17+00:00,1,48,True,False,1,False,True,gold_pool,False,27,4,rare_cluster,0.05,technical_support_and_errors,0.85,False,,,,,,,,,
441132,501395,@hulu_support hey Hulu 🙋🏻‍♀️ my account keeps logging me out automatically after I log in 🙁 what gives?,2017-11-30 03:51:52+00:00,0,501394,"@234788 Eek! 😲 That's no good, Kari. 😭 We're here to help. Do it still happen in Private/Incognito Mode? What about with other web browsers? When you have a moment, let's try: https://t.co/6xNmexfdiX. Any better?",2017-11-30 05:06:03+00:00,1,40,False,False,3,True,True,gold_pool,False,18,9,rare_cluster,0.05,technical_support_and_errors,0.95,False,,,,,,,,,
450045,511203,@hulu_support Thanks,2017-12-01 23:48:56+00:00,4,511204,@206030 You're welcome. Don't hesitate to reach out again if you need anything else!,2017-12-02 00:15:54+00:00,1,16,False,False,5,False,False,gold_pool,True,2,6,rare_cluster,0.05,other,0.95,True,,,,,,,,,
2753172,2928624,@hulu_support so everytime I try to login into my hulu account it starts to login then stops and goes back to the login page and doesn't log me in.,2017-11-29 05:01:36+00:00,0,2928622,"@810203 Weird! Which device is this occurring on, Heather? If you're on our website, try out: https://t.co/6xNmexfdiX. Any change?",2017-11-29 05:15:59+00:00,1,23,False,False,3,False,True,gold_pool,False,29,9,rare_cluster,0.05,technical_support_and_errors,0.95,False,,,,,,,,,
69446,89762,@hulu_support Seems to have settled down now. I'm streaming ok again. Thanks!!!,2017-12-01 02:43:20+00:00,8,89763,"@135428 We're glad to hear you're back to enjoying The Process at work, Von! If you have any additional questions/updates, feel free to keep us posted!",2017-12-01 02:57:29+00:00,1,29,False,False,10,False,False,gold_pool,False,12,6,rare_cluster,0.05,other,0.9,True,,,,,,,,,
463074,525135,"What's Up @115940  ?

""The service cannot be accessed at this time;
reference code 300""

Over &amp; over &amp; over &amp; over &amp; over..... 
Cant get thru to Support either, via Chat on https://t.co/T7313jH6iJ 
Netflix, perhaps?",2017-12-02 02:48:55+00:00,0,525134,"@241458 Sorry to hear you're having trouble! Perhaps we can help here. Which device is this occurring on? As a starting point, try running through: https://t.co/HXpLyTCvKX. Any change?",2017-12-02 05:13:53+00:00,1,32,False,False,1,False,True,gold_pool,False,36,4,rare_cluster,0.05,technical_support_and_errors,0.98,False,,,,,,,,,
505892,570949,@hulu_support Thanks for the response. I’m excited about the subscription and had a good experience with another game this evening.,2017-12-03 04:16:28+00:00,2,570951,"@254095 Glad to hear it, Travis! We'll let our team know the rest of your evening was smooth sailing. 🙌🏽 Enjoy the rest of your weekend!",2017-12-03 14:48:10+00:00,1,26,False,False,3,False,False,gold_pool,False,20,6,rare_cluster,0.05,other,0.95,True,,,,,,,,,
502007,566860,I’ve been a fan of @115940 live but this is sending me back to @115946. Not exactly a premium experience. https://t.co/7UrnefiUNP,2017-12-02 23:04:09+00:00,0,566859,"@148130 Our sincere apologies for the rough time today, Adam! We're investigating this behavior for the future: https://t.co/NRy8VAcsLp. We'll be sharing your feedback, but if there is anything else we can assist with please let us know.",2017-12-03 01:22:05+00:00,1,42,False,False,1,False,True,gold_pool,False,21,4,rare_cluster,0.05,live_tv_streaming,0.7,False,,,,,,,,,
433419,493222,@hulu_support You processed my payment on 11/29 &amp; I cancelled my subscription after that payment thinking my account would be active for another month. It is not. I want a refund.,2017-12-01 04:35:57+00:00,0,493221,@232589 Sorry! We'd love to look into getting this resolved for you. Stop by this page: https://t.co/6YdK7bvQN7 to call/chat and we'd be more than happy to take a peek.,2017-12-01 17:15:19+00:00,1,35,False,False,1,False,True,gold_pool,False,31,9,rare_cluster,0.05,account_and_billing_management,0.99,True,,,,,,,,,
2693295,2867805,"@hulu_support thanks, I will try 1st thing tomorrow morning.",2017-11-28 05:28:40+00:00,5,2867806,@796443 Sure thing. Let us know if you need any further assistance. We'd be happy to help!,2017-11-28 15:46:32+00:00,1,18,False,False,6,False,False,gold_pool,False,9,6,rare_cluster,0.05,other,0.9,True,,,,,,,,,
498407,563183,@hulu_support I have used the general tips. I'll phone in if it continues. Thank you.,2017-12-02 17:07:05+00:00,1,563182,@251839 Sounds good. Let us know if we can help further via Twitter! Have an awesome weekend.,2017-12-02 23:26:45+00:00,1,17,False,False,2,False,False,gold_pool,False,15,8,rare_cluster,0.05,other,0.85,True,,,,,,,,,
458591,520330,"Soo, Elf isn't on @116602 OR @115940?? WHAT AM I EVEN PAYING FOR",2017-12-02 00:54:00+00:00,0,520329,@240088 Hey Hannah! Elf is available with: https://t.co/O9QhZe2Mp4. We'll pass through the seven levels of the Candy Cane forest and through the sea of swirly twirly gum drops to try and grab the rights to offer it in our Hulu library. 💚,2017-12-02 03:01:43+00:00,1,45,False,False,1,False,True,gold_pool,False,13,0,rare_cluster,0.05,content_availability,0.95,False,,,,,,,,,
2796170,2972727,@hulu_support I get this every time I try to login https://t.co/71SYUwmzgN,2017-11-30 00:41:16+00:00,0,2972725,"@819901 Apologies for the trouble! Are you using an iOS device? Please complete: https://t.co/C3IOhQGizS, along with the last step listed. Let us know the results!",2017-11-30 01:20:38+00:00,1,28,False,False,4,True,True,gold_pool,False,11,4,rare_cluster,0.05,technical_support_and_errors,0.95,False,,,,,,,,,
75840,97514,@hulu_support here is the video. https://t.co/pDvP5A2dVG,2017-11-29 23:46:46+00:00,0,97513,"@137327 We were able to have a look at the video, Michael. That definitely is unintended behavior. We'd like to take a closer look at this on our end. When possible, please contact us via phone/live chat so we can collect some details: https://t.co/6YdK7bvQN7.",2017-11-30 00:05:39+00:00,1,49,False,False,7,False,True,gold_pool,False,6,4,rare_cluster,0.05,technical_support_and_errors,0.85,False,,,,,,,,,
2730049,2905255,@hulu_support Thank you. There is no obvious way to record a live broadcast in the future. Can you tell me how?,2017-11-28 22:01:39+00:00,4,2905256,"@804536 You can search for the content you're wanting to record and add to My Stuff, or search by network to see what's upcoming.",2017-11-28 22:15:38+00:00,1,26,False,False,7,False,False,gold_pool,False,21,8,rare_cluster,0.05,live_tv_streaming,0.9,False,,,,,,,,,
2783949,2960386,Hey @115940 @hulu_support updated episodes of The Long Road Home are on mobile but not tv apps or computer/normal website. Episodes 1&amp;2 are up but episodes 3&amp;4 are missing. Please fix that now.,2017-11-29 19:21:59+00:00,0,2960385,@287176 Sorry for keeping those episodes away. We have our team looking into this and working to make those available as quickly as we can. Make sure to keep it in Watchlist/My Stuff for updates on our availability for the show. Let us know if we can assist further!,2017-11-29 20:15:21+00:00,1,50,False,False,1,False,True,gold_pool,False,33,9,rare_cluster,0.05,content_availability,0.95,False,,,,,,,,,
2751832,2927276,@hulu_support I will definitely try that. Thank you!,2017-11-29 15:27:50+00:00,2,2927278,"@809879 You're welcome! Just a quick FYI, if ads really aren't your thing, we also have other streaming options: https://t.co/cZHqrcmWQY. We hope this information is helpful! #happystreaming 💚",2017-11-29 15:40:30+00:00,1,32,False,False,3,False,False,gold_pool,False,8,8,rare_cluster,0.05,other,0.95,True,,,,,,,,,
441138,501399,please come to Brazil @115940,2017-12-01 05:57:29+00:00,2,501398,"@234790 Hulu is a US-based streaming service at this time, but we'll definitely express your interest in Hulu to the right people. 🇧🇷",2017-12-01 19:32:37+00:00,1,24,False,False,3,False,False,gold_pool,False,5,7,short,0.08333333333333333,other,0.99,True,,,,,,,,,
463016,525073,@hulu_support Correct.,2017-12-02 05:32:57+00:00,4,525071,"@241438 Thanks, Wendy! Give those steps we shared a try, along with: https://t.co/6xNmewXBUn. If the trouble continues, follow up here: https://t.co/6YdK7bNrEF.",2017-12-02 05:51:00+00:00,1,27,False,False,6,True,False,gold_pool,False,2,2,short,0.08333333333333333,other,0.95,True,,,,,,,,,
2786992,2963470,"@hulu_support It works now, thanks!",2017-11-29 21:44:25+00:00,2,2963472,"@817710 Got it. Thanks for letting us know that you're all set! If you need anything else, we're just a tweet away. #happystreaming 💚",2017-11-29 21:58:48+00:00,1,25,False,False,3,False,False,gold_pool,False,5,6,short,0.08333333333333333,other,0.95,True,,,,,,,,,
494808,559295,@hulu_support Were done with @hulu_support,2017-12-03 03:36:28+00:00,4,559297,"@250718 We apologize for any disappointment, Erin! We'll be sure to share your experience with the rest of our team here.",2017-12-03 13:18:13+00:00,1,22,False,False,5,False,False,gold_pool,False,5,2,short,0.08333333333333333,account_and_billing_management,0.7,False,,,,,,,,,
2747997,2923369,@hulu_support Will do. Thanks!!!,2017-11-29 04:00:09+00:00,6,2923370,"@808995 Sounds good! If you're looking to confirm your updated payment information, we'd recommend calling our Viewer Experience team so we can take a closer look together. Our advocates are available 24/7, and the phone number is listed in blue at: https://t.co/LkhXOWWq74.",2017-11-29 04:46:21+00:00,1,48,False,False,7,False,False,gold_pool,False,4,6,short,0.08333333333333333,other,0.95,True,,,,,,,,,
403910,460353,@hulu_support Error code: cdn-3-61bc3d24,2017-12-01 23:51:35+00:00,4,460354,"@224383 Thanks, Cameron! The steps we shared previously should help with that, but if it persists, definitely follow up via phone or chat. Our Viewer Experience team will look at your account to determine the next best course of action to take.",2017-12-02 02:26:03+00:00,1,42,False,False,5,False,False,gold_pool,False,4,2,short,0.08333333333333333,technical_support_and_errors,0.99,False,,,,,,,,,
407744,464804,@hulu_support please reacquire @3137,2017-12-01 01:25:50+00:00,0,464802,"@225551 Thanks for tweeting, Chris! We'll definitely let our team know you would like to see Days of our Lives join our lineup in the future. Keep an eye on: https://t.co/r9MCqHxrfq to view what's new. 👍🏻",2017-12-01 03:55:44+00:00,1,40,False,False,2,False,True,gold_pool,False,4,2,short,0.08333333333333333,content_availability,0.95,False,,,,,,,,,
500675,565515,@hulu_support Tiffany Haddish I believe.,2017-12-03 00:56:06+00:00,2,565517,"@252536 Thanks so much, Sarah! We'll pass along this update while we continue to investigate. Don't hesitate to tweet us again if you need anything else.",2017-12-03 01:18:54+00:00,1,28,False,False,3,False,False,gold_pool,False,5,2,short,0.08333333333333333,other,0.8,True,,,,,,,,,
500683,565524,@hulu_support iPhone,2017-12-03 01:47:13+00:00,3,565525,"@128776 Thank you for that info, and for attempting those troubleshooting steps. If you haven't already, turn off your modem, router, Chromecast, and iPhone for 30 seconds before trying again. If the issue continues, reach out to us via phone/chat: https://t.co/6YdK7bvQN7",2017-12-03 22:57:47+00:00,1,46,False,False,4,False,False,gold_pool,True,2,2,short,0.08333333333333333,technical_support_and_errors,0.6,False,,,,,,,,,
2700294,2874926,@hulu_support This is in my appletv,2017-11-28 02:18:56+00:00,1,2874925,"@214467 Thanks for that, Mark. Give these a try: https://t.co/HQL1KwGgWo. If the trouble persists, call/chat us: https://t.co/6YdK7bvQN7.",2017-11-28 04:31:29+00:00,1,24,False,False,2,False,False,gold_pool,False,6,2,short,0.08333333333333333,technical_support_and_errors,0.7,False,,,,,,,,,
505906,570964,@hulu_support why? :( https://t.co/kPwpWOGnEB,2017-12-02 19:53:47+00:00,0,570963,@164202 Sorry for any disappointment! You will still be able to save the Plenti points you have earned with Hulu and use them with other Plenti partners.,2017-12-03 04:03:46+00:00,1,27,False,False,1,False,True,gold_pool,False,4,4,short,0.08333333333333333,other,0.85,True,,,,,,,,,
2753177,2928631,@136759 @115940 When is ep5 streaming?,2017-11-29 07:08:21+00:00,1,2943098,@813095 Hi! New episodes are available every Tuesday. Episode 5 will be up next week! Keep the show in your Watchlist/My Stuff for all updates.,2017-11-29 14:21:12+00:00,1,26,False,False,2,False,False,gold_pool,False,6,7,short,0.08333333333333333,content_availability,0.95,False,,,,,,,,,
2719771,2894838,"@802251 @115940 I agree.  The way @115940 does it is bass-ackward, we live in a binge era - get with the program already Hulu.  #Runaways #geek #blerd",2017-11-28 06:11:17+00:00,1,2894837,"@802250 Sorry for any frustration, Umar! We'll be sure to share your release preferences with our team.",2017-11-28 15:56:28+00:00,1,18,False,False,2,False,False,gold_pool,False,27,3,long_or_multiturn,0.08333333333333333,app_interface_and_ux,0.7,False,,,,,,,,,
450080,511235,@hulu_support I have Hulu tv with a roku3. My DVR won't show me my recorded programs. Any ideas? https://t.co/5A1u2XG9T7,2017-12-01 22:35:50+00:00,0,511233,"@237505 Oh no! Thanks for reporting this. Let's try unplugging power for 2min, then these: https://t.co/wAoEicy9CF. If that doesn't take care of it, call/chat our Viewer Experience team and we'll pull up your account to take a closer look together (https://t.co/6YdK7bvQN7).",2017-12-01 22:47:36+00:00,1,51,False,False,11,True,True,gold_pool,False,19,4,long_or_multiturn,0.08333333333333333,live_tv_streaming,0.9,False,,,,,,,,,
2776722,2953086,"Omg @115940 help guy just didn’t do anything for 6 mins &amp; I finally typed “so what’s next?” &amp; had to repeat my issue. It’s a chat, scroll up!",2017-11-29 17:22:43+00:00,0,2953084,"@815365 So sorry, Amy! That does not sound like an enjoyable experience, but we're here to help! What exactly is the issue you are running into?",2017-11-29 18:16:46+00:00,1,27,False,False,3,True,True,gold_pool,False,29,2,long_or_multiturn,0.08333333333333333,other,0.9,True,,,,,,,,,
2739418,2914764,@hulu_support helppppp my Hulu isn’t working 😭,2017-11-28 22:35:22+00:00,0,2914762,@806837 Oh no! What specific trouble are you coming across and which device are you using? Start with: https://t.co/HXpLyTU79x.,2017-11-28 22:42:37+00:00,1,22,False,False,3,False,True,gold_pool,False,7,3,long_or_multiturn,0.08333333333333333,technical_support_and_errors,0.95,False,,,,,,,,,
450068,511232,"@115940 I'd love to watch your new shows, but keep getting kicked off the network, then when I sign back in, I have to start the show all over again. Fix this please. I'm spending money for nothing!",2017-12-01 18:13:20+00:00,0,511231,"@237504 Hi, Leslie! Sorry to hear about the trouble! We'd love to lend a hand! To start on troubleshooting give these: https://t.co/HXpLyTU79x a shot. If no improvement, please reach out to us here: https://t.co/6YdK7bvQN7 for 1:1 support.",2017-12-01 22:49:30+00:00,1,45,False,False,1,False,True,gold_pool,False,38,7,long_or_multiturn,0.08333333333333333,technical_support_and_errors,0.9,False,,,,,,,,,
450080,511239,@hulu_support I end up spending an hour or more just to watch an hour program. 😔 I wish you would just fix it to work as advertised.,2017-12-02 00:38:47+00:00,6,511240,"@237505 To clarify, are you having trouble streaming now as well? If so, is this occurring on all devices or just one in particular? Any specific networks? Just let us know!",2017-12-02 01:18:05+00:00,1,31,False,False,11,True,False,gold_pool,False,27,2,long_or_multiturn,0.08333333333333333,technical_support_and_errors,0.8,False,,,,,,,,,
2728217,2903398,😞 hey hulu why are you guys staggering the release of the Runaways??  We need more than just one episode a week on a streaming service! @115940,2017-11-28 11:29:59+00:00,0,2903397,"@804118 Hey, Jerrell! We'll let our team know you'd prefer to see an all-at-once release for this show.",2017-11-28 18:43:55+00:00,1,22,False,False,1,False,True,gold_pool,False,27,3,long_or_multiturn,0.08333333333333333,content_availability,0.9,False,,,,,,,,,
492946,557403,@hulu_support No. Figured it out. We are temporarily using a hotspot for internet. Will try again when we're on a proper connection.,2017-12-02 21:51:37+00:00,2,557405,"@250167 That would be it, unfortunately live isn't available while using a hotspot. We'll be sure to let the team know you'd like to see this available in the future.",2017-12-02 23:23:10+00:00,1,33,False,False,5,False,False,gold_pool,False,22,2,long_or_multiturn,0.08333333333333333,technical_support_and_errors,0.95,False,,,,,,,,,
508134,573265,@hulu_support This was on a firestick. The streams were available again about 30 minutes later. Thanks,2017-12-03 13:03:04+00:00,2,573267,"@254738 Got it. Sorry for the interruption there. Glad to hear you were able to get back up and running! We’re working to make improvements and updates, so we’ll be sharing your feedback about this experience with the appropriate teams.",2017-12-03 15:30:19+00:00,1,42,False,False,3,False,False,gold_pool,False,16,6,long_or_multiturn,0.08333333333333333,technical_support_and_errors,0.95,False,,,,,,,,,
2795188,2971779,@hulu_support I’ve done all of this many times. It has been this way for my entire subscription. You just don’t give NBCSN enough bandwidth,2017-11-30 01:36:12+00:00,4,2971780,"@819670 Sorry to hear those didn't do the trick. We can suggest checking to ensure you speeds a currently meeting our requirements for Live TV: https://t.co/8x1k3V3gxT. If everything looks good there, please call/chat us so we ca take a closer look: https://t.co/6YdK7bvQN7.",2017-11-30 02:19:21+00:00,1,50,False,False,7,False,False,gold_pool,False,24,2,long_or_multiturn,0.08333333333333333,live_tv_streaming,0.9,False,,,,,,,,,
500719,565560,"@hulu_support CBS in Madison WI is constantly buffering but all other channels, including Fox 47 are fine. Seems to occur when a big game is on, which sucks because I want to watch that game lol",2017-12-02 22:19:23+00:00,0,565558,"@141566 Sorry, Karan! This is something we're looking into with high priority. We definitely don't want you to miss any big games, so we'll share your report with the right folks here while we work to continually improve our services.",2017-12-03 00:27:44+00:00,1,43,False,False,2,True,True,gold_pool,False,36,1,long_or_multiturn,0.08333333333333333,live_tv_streaming,0.95,False,,,,,,,,,
2744397,2919721,@hulu_support Why can’t I access a show on CBS that started at 7pm cst?,2017-11-29 01:13:07+00:00,7,2919724,"@162160 Hi there! Can you let us know the device you're using? It would also help to know your city, state, and message you're seeing.",2017-11-29 01:28:17+00:00,1,27,False,False,20,True,False,gold_pool,False,14,2,long_or_multiturn,0.08333333333333333,live_tv_streaming,0.85,False,,,,,,,,,
2731950,2907166,@hulu_support Hulu sucks my wife cancelled her Showtime subscription on November 23rd and you are saying that it wasn't cancel until today refund her money or you will have a lawsuit,2017-11-28 13:47:50+00:00,0,2907165,"@804992 Sorry to hear about the trouble, Nathan. So we can best get our team on this, please reach out using: https://t.co/6YdK7bvQN7.",2017-11-28 20:08:43+00:00,1,25,False,False,1,False,True,gold_pool,False,31,3,likely_sensitive,0.14285714285714285,account_and_billing_management,0.99,True,,,,,,,,,
486221,549961,3 more listings of hacked hulu accounts being sold on ebay https://t.co/17ceQcspQ0 https://t.co/CuGIFWAil9 https://t.co/gB0RCAObGv @hulu_support @115940,2017-12-02 05:02:23+00:00,0,549960,"@248084 Hi, Matt! Thanks for flagging! We'll share this with the appropriate teams here. 👍🏽",2017-12-02 18:34:18+00:00,1,15,False,False,1,False,True,gold_pool,False,16,4,likely_sensitive,0.14285714285714285,account_and_billing_management,0.9,True,,,,,,,,,
774588,864679,@115940 BUFFER RING OF DEATH 💀 https://t.co/eTH6OGmH0R,2017-12-01 04:13:34+00:00,1,864678,"@325358 Let's get you back to the Belcher family! If you haven't already, try working through: https://t.co/6xNmexfdiX and: https://t.co/HXpLyTU79x. If the buffering continues after doing so, call/chat with us here: https://t.co/6YdK7bvQN7 for further support.",2017-12-01 16:05:51+00:00,1,46,False,False,2,False,False,gold_pool,False,7,4,likely_sensitive,0.14285714285714285,technical_support_and_errors,0.95,True,,,,,,,,,
408575,465661,"@hulu_support Can’t seem to get shoes to play...and if they do they freeze and I get the death spiral every 1- 2minutes. Happ bed last night too. Not happy at all, what gives?",2017-12-01 01:57:32+00:00,0,465660,"@225793 Oh no! Sorry to hear about the trouble, Sandra. What device/browser are you using when this occurs? Start with: https://t.co/HXpLyTU79x.",2017-12-01 04:36:33+00:00,1,25,False,False,1,False,True,gold_pool,False,33,2,likely_sensitive,0.14285714285714285,technical_support_and_errors,0.95,True,,,,,,,,,
